Station,Direction,Time,Predicted Congestion
신설동,1,15:30,7.422571849822999
신설동,1,16:00,17.19718049168587
신설동,1,16:30,8.058204460144044
신설동,1,17:00,18.643223369121554
신설동,1,17:30,10.724730867147446
신설동,1,18:00,18.742800128459933
신설동,1,18:30,14.410490494966508
신설동,1,19:00,20.692197239398958
신설동,1,19:30,16.50887167453766
신설동,1,20:00,18.28812537789345
신설동,1,20:30,19.010829859972002
신설동,1,21:00,21.24344894886017
신설동,1,21:30,14.891105121374132
신설동,1,22:00,13.98511301279068
신설동,1,22:30,14.858340293169023
신설동,1,23:00,14.266019672155382
신설동,1,23:30,14.101245564222337
신설동,1,0:00,14.11254764199257
신설동,1,0:30,8.796747744083405
신설동,0,5:30,8.912764710187913
신설동,0,6:00,20.600160616636277
신설동,0,6:30,9.210353583097458
신설동,0,7:00,20.62118992209435
신설동,0,7:30,8.174793934822084
신설동,0,8:00,20.95724342465401
신설동,0,8:30,7.401058530807496
신설동,0,9:00,13.092983919382096
신설동,0,9:30,8.970024597644807
신설동,0,10:00,12.702482503652574
신설동,0,10:30,6.09355731010437
신설동,0,11:00,12.112802284955979
신설동,0,11:30,6.6409405231475835
신설동,0,12:00,11.182602274417878
신설동,0,12:30,7.662483644485475
신설동,0,13:00,9.314588069915771
신설동,0,13:30,7.782728505134584
신설동,0,14:00,8.41958920955658
신설동,0,14:30,7.469571733474732
신설동,0,15:00,10.178326517343523
신설동,0,15:30,7.422571849822999
신설동,0,16:00,17.19718049168587
신설동,0,16:30,8.058204460144044
신설동,0,17:00,18.643223369121554
신설동,0,17:30,10.724730867147446
신설동,0,18:00,18.742800128459933
신설동,0,18:30,14.410490494966508
신설동,0,19:00,20.692197239398958
신설동,0,19:30,16.50887167453766
신설동,0,20:00,18.28812537789345
신설동,0,20:30,19.010829859972002
신설동,0,21:00,21.24344894886017
신설동,0,21:30,14.891105121374132
신설동,0,22:00,13.98511301279068
신설동,0,22:30,14.858340293169023
신설동,0,23:00,14.266019672155382
신설동,0,23:30,14.101245564222337
신설동,0,0:00,14.11254764199257
신설동,0,0:30,8.796747744083405
동묘앞,1,5:30,8.912764710187913
동묘앞,1,6:00,20.600160616636277
동묘앞,1,6:30,9.210353583097458
동묘앞,1,7:00,20.62118992209435
동묘앞,1,7:30,8.174793934822084
동묘앞,1,8:00,20.95724342465401
동묘앞,1,8:30,7.401058530807496
동묘앞,1,9:00,13.092983919382096
동묘앞,1,9:30,8.970024597644807
동묘앞,1,10:00,12.702482503652574
동묘앞,1,10:30,6.09355731010437
동묘앞,1,11:00,12.112802284955979
동묘앞,1,11:30,6.6409405231475835
동묘앞,1,12:00,11.182602274417878
동묘앞,1,12:30,7.662483644485475
동묘앞,1,13:00,9.314588069915771
동묘앞,1,13:30,7.782728505134584
동묘앞,1,14:00,8.41958920955658
동묘앞,1,14:30,7.469571733474732
동묘앞,1,15:00,10.178326517343523
동묘앞,1,15:30,7.422571849822999
동묘앞,1,16:00,17.19718049168587
동묘앞,1,16:30,8.058204460144044
동묘앞,1,17:00,18.643223369121554
동묘앞,1,17:30,10.724730867147446
동묘앞,1,18:00,18.742800128459933
동묘앞,1,18:30,14.410490494966508
동묘앞,1,19:00,20.692197239398958
동묘앞,1,19:30,16.50887167453766
동묘앞,1,20:00,18.28812537789345
동묘앞,1,20:30,19.010829859972002
동묘앞,1,21:00,21.24344894886017
동묘앞,1,21:30,14.891105121374132
동묘앞,1,22:00,13.98511301279068
동묘앞,1,22:30,14.858340293169023
동묘앞,1,23:00,14.266019672155382
동묘앞,1,23:30,14.101245564222337
동묘앞,1,0:00,14.11254764199257
동묘앞,1,0:30,8.796747744083405
동묘앞,0,5:30,8.912764710187913
동묘앞,0,6:00,20.600160616636277
동묘앞,0,6:30,9.210353583097458
동묘앞,0,7:00,20.62118992209435
동묘앞,0,7:30,8.174793934822084
동묘앞,0,8:00,20.95724342465401
동묘앞,0,8:30,7.401058530807496
동묘앞,0,9:00,13.092983919382096
동묘앞,0,9:30,8.970024597644807
동묘앞,0,10:00,12.702482503652574
동묘앞,0,10:30,6.09355731010437
동묘앞,0,11:00,12.112802284955979
동묘앞,0,11:30,6.6409405231475835
동묘앞,0,12:00,11.182602274417878
동묘앞,0,12:30,7.662483644485475
동묘앞,0,13:00,9.314588069915771
동묘앞,0,13:30,7.782728505134584
동묘앞,0,14:00,8.41958920955658
동묘앞,0,14:30,7.469571733474732
동묘앞,0,15:00,10.178326517343523
동묘앞,0,15:30,7.422571849822999
동묘앞,0,16:00,17.19718049168587
동묘앞,0,16:30,8.058204460144044
동묘앞,0,17:00,18.643223369121554
동묘앞,0,17:30,10.724730867147446
동묘앞,0,18:00,18.742800128459933
동묘앞,0,18:30,14.410490494966508
동묘앞,0,19:00,20.692197239398958
동묘앞,0,19:30,16.50887167453766
동묘앞,0,20:00,18.28812537789345
동묘앞,0,20:30,19.010829859972002
동묘앞,0,21:00,21.24344894886017
동묘앞,0,21:30,14.891105121374132
동묘앞,0,22:00,13.98511301279068
동묘앞,0,22:30,14.858340293169023
동묘앞,0,23:00,14.266019672155382
동묘앞,0,23:30,14.101245564222337
동묘앞,0,0:00,14.11254764199257
동묘앞,0,0:30,8.796747744083405
동대문,1,5:30,8.912764710187913
동대문,1,6:00,20.600160616636277
동대문,1,6:30,9.210353583097458
동대문,1,7:00,20.62118992209435
동대문,1,7:30,8.174793934822084
동대문,1,8:00,20.95724342465401
동대문,1,8:30,7.401058530807496
동대문,1,9:00,13.092983919382096
동대문,1,9:30,8.970024597644807
동대문,1,10:00,12.702482503652574
동대문,1,10:30,6.09355731010437
동대문,1,11:00,12.112802284955979
동대문,1,11:30,6.6409405231475835
동대문,1,12:00,11.182602274417878
동대문,1,12:30,7.662483644485475
동대문,1,13:00,9.314588069915771
동대문,1,13:30,7.782728505134584
동대문,1,14:00,8.41958920955658
동대문,1,14:30,7.469571733474732
동대문,1,15:00,10.178326517343523
동대문,1,15:30,7.422571849822999
동대문,1,16:00,17.19718049168587
동대문,1,16:30,8.058204460144044
동대문,1,17:00,18.643223369121554
동대문,1,17:30,10.724730867147446
동대문,1,18:00,18.742800128459933
동대문,1,18:30,14.410490494966508
동대문,1,19:00,20.692197239398958
동대문,1,19:30,16.50887167453766
동대문,1,20:00,18.28812537789345
동대문,1,20:30,19.010829859972002
동대문,1,21:00,21.24344894886017
동대문,1,21:30,14.891105121374132
동대문,1,22:00,13.98511301279068
동대문,1,22:30,14.858340293169023
동대문,1,23:00,14.266019672155382
동대문,1,23:30,14.101245564222337
동대문,1,0:00,14.11254764199257
동대문,1,0:30,8.796747744083405
동대문,0,5:30,8.912764710187913
동대문,0,6:00,20.600160616636277
동대문,0,6:30,9.210353583097458
동대문,0,7:00,20.62118992209435
동대문,0,7:30,8.174793934822084
동대문,0,8:00,20.95724342465401
동대문,0,8:30,7.401058530807496
동대문,0,9:00,13.092983919382096
동대문,0,9:30,8.970024597644807
동대문,0,10:00,12.702482503652574
동대문,0,10:30,6.09355731010437
동대문,0,11:00,12.112802284955979
동대문,0,11:30,6.6409405231475835
동대문,0,12:00,11.182602274417878
동대문,0,12:30,7.662483644485475
동대문,0,13:00,9.314588069915771
동대문,0,13:30,7.782728505134584
동대문,0,14:00,8.41958920955658
동대문,0,14:30,7.469571733474732
동대문,0,15:00,10.178326517343523
동대문,0,15:30,7.422571849822999
동대문,0,16:00,17.19718049168587
동대문,0,16:30,8.058204460144044
동대문,0,17:00,18.643223369121554
동대문,0,17:30,10.724730867147446
동대문,0,18:00,18.742800128459933
동대문,0,18:30,14.410490494966508
동대문,0,19:00,20.692197239398958
동대문,0,19:30,16.50887167453766
동대문,0,20:00,18.28812537789345
동대문,0,20:30,19.010829859972002
동대문,0,21:00,21.24344894886017
동대문,0,21:30,14.891105121374132
동대문,0,22:00,13.98511301279068
동대문,0,22:30,14.858340293169023
동대문,0,23:00,14.266019672155382
동대문,0,23:30,14.101245564222337
동대문,0,0:00,14.11254764199257
동대문,0,0:30,8.796747744083405
종로5가,1,5:30,8.912764710187913
종로5가,1,6:00,20.600160616636277
종로5가,1,6:30,9.210353583097458
종로5가,1,7:00,20.62118992209435
종로5가,1,7:30,8.174793934822084
종로5가,1,8:00,20.95724342465401
종로5가,1,8:30,7.401058530807496
종로5가,1,9:00,13.092983919382096
종로5가,1,9:30,8.970024597644807
종로5가,1,10:00,12.702482503652574
종로5가,1,10:30,6.09355731010437
종로5가,1,11:00,12.112802284955979
종로5가,1,11:30,6.6409405231475835
종로5가,1,12:00,11.182602274417878
종로5가,1,12:30,7.662483644485475
종로5가,1,13:00,9.314588069915771
종로5가,1,13:30,7.782728505134584
종로5가,1,14:00,8.41958920955658
종로5가,1,14:30,7.469571733474732
종로5가,1,15:00,10.178326517343523
종로5가,1,15:30,7.422571849822999
종로5가,1,16:00,17.19718049168587
종로5가,1,16:30,8.058204460144044
종로5가,1,17:00,18.643223369121554
종로5가,1,17:30,10.724730867147446
종로5가,1,18:00,18.742800128459933
종로5가,1,18:30,14.410490494966508
종로5가,1,19:00,20.692197239398958
종로5가,1,19:30,16.50887167453766
종로5가,1,20:00,18.28812537789345
종로5가,1,20:30,19.010829859972002
종로5가,1,21:00,21.24344894886017
종로5가,1,21:30,14.891105121374132
종로5가,1,22:00,13.98511301279068
종로5가,1,22:30,14.858340293169023
종로5가,1,23:00,14.266019672155382
종로5가,1,23:30,14.101245564222337
종로5가,1,0:00,14.11254764199257
종로5가,1,0:30,8.796747744083405
종로5가,0,5:30,8.912764710187913
종로5가,0,6:00,20.600160616636277
종로5가,0,6:30,9.210353583097458
종로5가,0,7:00,20.62118992209435
종로5가,0,7:30,8.174793934822084
종로5가,0,8:00,20.95724342465401
종로5가,0,8:30,7.401058530807496
종로5가,0,9:00,13.092983919382096
종로5가,0,9:30,8.970024597644807
종로5가,0,10:00,12.702482503652574
종로5가,0,10:30,6.09355731010437
종로5가,0,11:00,12.112802284955979
종로5가,0,11:30,6.6409405231475835
종로5가,0,12:00,11.182602274417878
종로5가,0,12:30,7.662483644485475
종로5가,0,13:00,9.314588069915771
종로5가,0,13:30,7.782728505134584
종로5가,0,14:00,8.41958920955658
종로5가,0,14:30,7.469571733474732
종로5가,0,15:00,10.178326517343523
종로5가,0,15:30,7.422571849822999
종로5가,0,16:00,17.19718049168587
종로5가,0,16:30,8.058204460144044
종로5가,0,17:00,18.643223369121554
종로5가,0,17:30,10.724730867147446
종로5가,0,18:00,18.742800128459933
종로5가,0,18:30,14.410490494966508
종로5가,0,19:00,20.692197239398958
종로5가,0,19:30,16.50887167453766
종로5가,0,20:00,18.28812537789345
종로5가,0,20:30,19.010829859972002
종로5가,0,21:00,21.24344894886017
종로5가,0,21:30,14.891105121374132
종로5가,0,22:00,13.98511301279068
종로5가,0,22:30,14.858340293169023
종로5가,0,23:00,14.266019672155382
종로5가,0,23:30,14.101245564222337
종로5가,0,0:00,14.11254764199257
종로5가,0,0:30,8.796747744083405
종로3가,1,5:30,8.912764710187913
종로3가,1,6:00,20.600160616636277
종로3가,1,6:30,9.210353583097458
종로3가,1,7:00,20.62118992209435
종로3가,1,7:30,8.174793934822084
종로3가,1,8:00,20.95724342465401
종로3가,1,8:30,7.401058530807496
종로3가,1,9:00,13.092983919382096
종로3가,1,9:30,8.970024597644807
종로3가,1,10:00,12.702482503652574
종로3가,1,10:30,6.09355731010437
종로3가,1,11:00,12.112802284955979
종로3가,1,11:30,6.6409405231475835
종로3가,1,12:00,11.182602274417878
종로3가,1,12:30,7.662483644485475
종로3가,1,13:00,9.314588069915771
종로3가,1,13:30,7.782728505134584
종로3가,1,14:00,8.41958920955658
종로3가,1,14:30,7.469571733474732
종로3가,1,15:00,10.178326517343523
종로3가,1,15:30,7.422571849822999
종로3가,1,16:00,17.19718049168587
종로3가,1,16:30,8.058204460144044
종로3가,1,17:00,18.643223369121554
종로3가,1,17:30,10.724730867147446
종로3가,1,18:00,18.742800128459933
종로3가,1,18:30,14.410490494966508
종로3가,1,19:00,20.692197239398958
종로3가,1,19:30,16.50887167453766
종로3가,1,20:00,18.28812537789345
종로3가,1,20:30,19.010829859972002
종로3가,1,21:00,21.24344894886017
종로3가,1,21:30,14.891105121374132
종로3가,1,22:00,13.98511301279068
종로3가,1,22:30,14.858340293169023
종로3가,1,23:00,14.266019672155382
종로3가,1,23:30,14.101245564222337
종로3가,1,0:00,14.11254764199257
종로3가,1,0:30,8.796747744083405
종로3가,0,5:30,8.912764710187913
종로3가,0,6:00,20.600160616636277
종로3가,0,6:30,9.210353583097458
종로3가,0,7:00,20.62118992209435
종로3가,0,7:30,8.174793934822084
종로3가,0,8:00,20.95724342465401
종로3가,0,8:30,7.401058530807496
종로3가,0,9:00,13.092983919382096
종로3가,0,9:30,8.970024597644807
종로3가,0,10:00,12.702482503652574
종로3가,0,10:30,6.09355731010437
종로3가,0,11:00,12.112802284955979
종로3가,0,11:30,6.6409405231475835
종로3가,0,12:00,11.182602274417878
종로3가,0,12:30,7.662483644485475
종로3가,0,13:00,9.314588069915771
종로3가,0,13:30,7.782728505134584
종로3가,0,14:00,8.41958920955658
종로3가,0,14:30,7.469571733474732
종로3가,0,15:00,10.178326517343523
종로3가,0,15:30,7.422571849822999
종로3가,0,16:00,17.19718049168587
종로3가,0,16:30,8.058204460144044
종로3가,0,17:00,18.643223369121554
종로3가,0,17:30,10.724730867147446
종로3가,0,18:00,18.742800128459933
종로3가,0,18:30,14.410490494966508
종로3가,0,19:00,20.692197239398958
종로3가,0,19:30,16.50887167453766
종로3가,0,20:00,18.28812537789345
종로3가,0,20:30,19.010829859972002
종로3가,0,21:00,21.24344894886017
종로3가,0,21:30,14.891105121374132
종로3가,0,22:00,13.98511301279068
종로3가,0,22:30,14.858340293169023
종로3가,0,23:00,14.266019672155382
종로3가,0,23:30,14.101245564222337
종로3가,0,0:00,14.11254764199257
종로3가,0,0:30,8.796747744083405
종각,1,5:30,8.912764710187913
종각,1,6:00,20.600160616636277
종각,1,6:30,9.210353583097458
종각,1,7:00,20.62118992209435
종각,1,7:30,8.174793934822084
종각,1,8:00,20.95724342465401
종각,1,8:30,7.401058530807496
종각,1,9:00,13.092983919382096
종각,1,9:30,8.970024597644807
종각,1,10:00,12.702482503652574
종각,1,10:30,6.09355731010437
종각,1,11:00,12.112802284955979
종각,1,11:30,6.6409405231475835
종각,1,12:00,11.182602274417878
종각,1,12:30,7.662483644485475
종각,1,13:00,9.314588069915771
종각,1,13:30,7.782728505134584
종각,1,14:00,8.41958920955658
종각,1,14:30,7.469571733474732
종각,1,15:00,10.178326517343523
종각,1,15:30,7.422571849822999
종각,1,16:00,17.19718049168587
종각,1,16:30,8.058204460144044
종각,1,17:00,18.643223369121554
종각,1,17:30,10.724730867147446
종각,1,18:00,18.742800128459933
종각,1,18:30,14.410490494966508
종각,1,19:00,20.692197239398958
종각,1,19:30,16.50887167453766
종각,1,20:00,18.28812537789345
종각,1,20:30,19.010829859972002
종각,1,21:00,21.24344894886017
종각,1,21:30,14.891105121374132
종각,1,22:00,13.98511301279068
종각,1,22:30,14.858340293169023
종각,1,23:00,14.266019672155382
종각,1,23:30,14.101245564222337
종각,1,0:00,14.11254764199257
종각,1,0:30,8.796747744083405
종각,0,5:30,8.912764710187913
종각,0,6:00,20.600160616636277
종각,0,6:30,9.210353583097458
종각,0,7:00,20.62118992209435
종각,0,7:30,8.174793934822084
종각,0,8:00,20.95724342465401
종각,0,8:30,7.401058530807496
종각,0,9:00,13.092983919382096
종각,0,9:30,8.970024597644807
종각,0,10:00,12.702482503652574
종각,0,10:30,6.09355731010437
종각,0,11:00,12.112802284955979
종각,0,11:30,6.6409405231475835
종각,0,12:00,11.182602274417878
종각,0,12:30,7.662483644485475
종각,0,13:00,9.314588069915771
종각,0,13:30,7.782728505134584
종각,0,14:00,8.41958920955658
종각,0,14:30,7.469571733474732
종각,0,15:00,10.178326517343523
종각,0,15:30,7.422571849822999
종각,0,16:00,17.19718049168587
종각,0,16:30,8.058204460144044
종각,0,17:00,18.643223369121554
종각,0,17:30,10.724730867147446
종각,0,18:00,18.742800128459933
종각,0,18:30,14.410490494966508
종각,0,19:00,20.692197239398958
종각,0,19:30,16.50887167453766
종각,0,20:00,18.28812537789345
종각,0,20:30,19.010829859972002
종각,0,21:00,21.24344894886017
종각,0,21:30,14.891105121374132
종각,0,22:00,13.98511301279068
종각,0,22:30,14.858340293169023
종각,0,23:00,14.266019672155382
종각,0,23:30,14.101245564222337
종각,0,0:00,14.11254764199257
종각,0,0:30,8.796747744083405
시청,1,5:30,8.912764710187913
시청,1,6:00,20.600160616636277
시청,1,6:30,9.210353583097458
시청,1,7:00,20.62118992209435
시청,1,7:30,8.174793934822084
시청,1,8:00,20.95724342465401
시청,1,8:30,7.401058530807496
시청,1,9:00,13.092983919382096
시청,1,9:30,8.970024597644807
시청,1,10:00,12.702482503652574
시청,1,10:30,6.09355731010437
시청,1,11:00,12.112802284955979
시청,1,11:30,6.6409405231475835
시청,1,12:00,11.182602274417878
시청,1,12:30,7.662483644485475
시청,1,13:00,9.314588069915771
시청,1,13:30,7.782728505134584
시청,1,14:00,8.41958920955658
시청,1,14:30,7.469571733474732
시청,1,15:00,10.178326517343523
시청,1,15:30,7.422571849822999
시청,1,16:00,17.19718049168587
시청,1,16:30,8.058204460144044
시청,1,17:00,18.643223369121554
시청,1,17:30,10.724730867147446
시청,1,18:00,18.742800128459933
시청,1,18:30,14.410490494966508
시청,1,19:00,20.692197239398958
시청,1,19:30,16.50887167453766
시청,1,20:00,18.28812537789345
시청,1,20:30,19.010829859972002
시청,1,21:00,21.24344894886017
시청,1,21:30,14.891105121374132
시청,1,22:00,13.98511301279068
시청,1,22:30,14.858340293169023
시청,1,23:00,14.266019672155382
시청,1,23:30,14.101245564222337
시청,1,0:00,14.11254764199257
시청,1,0:30,8.796747744083405
시청,0,5:30,8.912764710187913
시청,0,6:00,20.600160616636277
시청,0,6:30,9.210353583097458
시청,0,7:00,20.62118992209435
시청,0,7:30,8.174793934822084
시청,0,8:00,20.95724342465401
시청,0,8:30,7.401058530807496
시청,0,9:00,13.092983919382096
시청,0,9:30,8.970024597644807
시청,0,10:00,12.702482503652574
시청,0,10:30,6.09355731010437
시청,0,11:00,12.112802284955979
시청,0,11:30,6.6409405231475835
시청,0,12:00,11.182602274417878
시청,0,12:30,7.662483644485475
시청,0,13:00,9.314588069915771
시청,0,13:30,7.782728505134584
시청,0,14:00,8.41958920955658
시청,0,14:30,7.469571733474732
시청,0,15:00,10.178326517343523
시청,0,15:30,7.422571849822999
시청,0,16:00,17.19718049168587
시청,0,16:30,8.058204460144044
시청,0,17:00,18.643223369121554
시청,0,17:30,10.724730867147446
시청,0,18:00,18.742800128459933
시청,0,18:30,14.410490494966508
시청,0,19:00,20.692197239398958
시청,0,19:30,16.50887167453766
시청,0,20:00,18.28812537789345
시청,0,20:30,19.010829859972002
시청,0,21:00,21.24344894886017
시청,0,21:30,14.891105121374132
시청,0,22:00,13.98511301279068
시청,0,22:30,14.858340293169023
시청,0,23:00,14.266019672155382
시청,0,23:30,14.101245564222337
시청,0,0:00,14.11254764199257
시청,0,0:30,8.796747744083405
서울역,1,5:30,8.912764710187913
서울역,1,6:00,20.600160616636277
서울역,1,6:30,9.210353583097458
서울역,1,7:00,20.62118992209435
서울역,1,7:30,8.174793934822084
서울역,1,8:00,20.95724342465401
서울역,1,8:30,7.401058530807496
서울역,1,9:00,13.092983919382096
서울역,1,9:30,8.970024597644807
서울역,1,10:00,12.702482503652574
서울역,1,10:30,6.09355731010437
서울역,1,11:00,12.112802284955979
서울역,1,11:30,6.6409405231475835
서울역,1,12:00,11.182602274417878
서울역,1,12:30,7.662483644485475
서울역,1,13:00,9.314588069915771
서울역,1,13:30,7.782728505134584
서울역,1,14:00,8.41958920955658
서울역,1,14:30,7.469571733474732
서울역,1,15:00,10.178326517343523
서울역,1,15:30,7.422571849822999
서울역,1,16:00,17.19718049168587
서울역,1,16:30,8.058204460144044
서울역,1,17:00,18.643223369121554
서울역,1,17:30,10.724730867147446
서울역,1,18:00,18.742800128459933
서울역,1,18:30,14.410490494966508
서울역,1,19:00,20.692197239398958
서울역,1,19:30,16.50887167453766
서울역,1,20:00,18.28812537789345
서울역,1,20:30,19.010829859972002
서울역,1,21:00,21.24344894886017
서울역,1,21:30,14.891105121374132
서울역,1,22:00,13.98511301279068
서울역,1,22:30,14.858340293169023
서울역,1,23:00,14.266019672155382
서울역,1,23:30,14.101245564222337
서울역,1,0:00,14.11254764199257
서울역,1,0:30,8.796747744083405
서울역,0,5:30,8.912764710187913
서울역,0,6:00,20.600160616636277
서울역,0,6:30,9.210353583097458
서울역,0,7:00,20.62118992209435
서울역,0,7:30,8.174793934822084
서울역,0,8:00,20.95724342465401
서울역,0,8:30,7.401058530807496
서울역,0,9:00,13.092983919382096
서울역,0,9:30,8.970024597644807
서울역,0,10:00,12.702482503652574
서울역,0,10:30,6.09355731010437
서울역,0,11:00,12.112802284955979
서울역,0,11:30,6.6409405231475835
서울역,0,12:00,11.182602274417878
서울역,0,12:30,7.662483644485475
서울역,0,13:00,9.314588069915771
서울역,0,13:30,7.782728505134584
서울역,0,14:00,8.41958920955658
서울역,0,14:30,7.469571733474732
서울역,0,15:00,10.178326517343523
서울역,0,15:30,7.422571849822999
서울역,0,16:00,17.19718049168587
서울역,0,16:30,8.058204460144044
